0	0	19300	3.05051e-15
1	2.00001e-06	19300	3.88914e-15
2	4.00002e-06	19300	4.5906e-15
3	6.00003e-06	19300	5.101e-15
4	8.00004e-06	19300	5.4365e-15
5	1.00001e-05	19300	5.63585e-15
6	1.20001e-05	19300	5.73208e-15
7	1.40001e-05	19300	5.7436e-15
8	1.60001e-05	19300	5.67288e-15
9	1.80001e-05	19300	5.5068e-15
10	2.00001e-05	19300	5.21834e-15
11	2.20001e-05	19300	4.77487e-15
12	2.40001e-05	19300	4.16333e-15
13	2.60001e-05	2329	3.43225e-15
14	2.80001e-05	2329	2.70199e-15
15	3.00002e-05	2329	2.09312e-15
16	3.20002e-05	2329	1.65476e-15
17	3.40002e-05	2329	1.37503e-15
18	3.60002e-05	2329	1.22326e-15
19	3.80002e-05	2329	1.17553e-15
20	4.00002e-05	2329	1.22334e-15
21	4.20002e-05	2329	1.37521e-15
22	4.40002e-05	2329	1.65507e-15
23	4.60002e-05	2329	2.09362e-15
24	4.80002e-05	2329	2.70278e-15
25	5.00003e-05	19300	3.43349e-15
26	5.20003e-05	19300	4.16529e-15
27	5.40003e-05	19300	4.77797e-15
28	5.60003e-05	19300	5.22323e-15
29	5.80003e-05	19300	5.51454e-15
30	6.00003e-05	19300	5.68516e-15
31	6.20003e-05	19300	5.76311e-15
32	6.40003e-05	19300	5.76311e-15
33	6.60003e-05	19300	5.68516e-15
34	6.80003e-05	19300	5.51454e-15
35	7.00004e-05	19300	5.22323e-15
36	7.20004e-05	19300	4.77797e-15
37	7.40004e-05	19300	4.1653e-15
38	7.60004e-05	2329	3.4335e-15
39	7.80004e-05	2329	2.70279e-15
40	8.00004e-05	2329	2.09363e-15
41	8.20004e-05	2329	1.65509e-15
42	8.40004e-05	2329	1.37524e-15
43	8.60004e-05	2329	1.22339e-15
44	8.80004e-05	2329	1.17562e-15
45	9.00005e-05	2329	1.22339e-15
46	9.20005e-05	2329	1.37524e-15
47	9.40005e-05	2329	1.65509e-15
48	9.60005e-05	2329	2.09363e-15
49	9.80005e-05	2329	2.70279e-15
50	0.000100001	19300	3.4335e-15
51	0.000102001	19300	4.1653e-15
52	0.000104001	19300	4.77797e-15
53	0.000106001	19300	5.22323e-15
54	0.000108001	19300	5.51454e-15
55	0.000110001	19300	5.68516e-15
56	0.000112001	19300	5.76311e-15
57	0.000114001	19300	5.76311e-15
58	0.000116001	19300	5.68516e-15
59	0.000118001	19300	5.51454e-15
60	0.000120001	19300	5.22323e-15
61	0.000122001	19300	4.77797e-15
62	0.000124001	19300	4.1653e-15
63	0.000126001	2329	3.4335e-15
64	0.000128001	2329	2.70279e-15
65	0.000130001	2329	2.09363e-15
66	0.000132001	2329	1.65509e-15
67	0.000134001	2329	1.37524e-15
68	0.000136001	2329	1.22339e-15
69	0.000138001	2329	1.17562e-15
70	0.000140001	2329	1.22339e-15
71	0.000142001	2329	1.37524e-15
72	0.000144001	2329	1.65509e-15
73	0.000146001	2329	2.09363e-15
74	0.000148001	2329	2.70279e-15
75	0.000150001	19300	3.4335e-15
76	0.000152001	19300	4.1653e-15
77	0.000154001	19300	4.77797e-15
78	0.000156001	19300	5.22323e-15
79	0.000158001	19300	5.51454e-15
80	0.000160001	19300	5.68516e-15
81	0.000162001	19300	5.76311e-15
82	0.000164001	19300	5.76311e-15
83	0.000166001	19300	5.68516e-15
84	0.000168001	19300	5.51454e-15
85	0.000170001	19300	5.22323e-15
86	0.000172001	19300	4.77797e-15
87	0.000174001	19300	4.1653e-15
88	0.000176001	2329	3.4335e-15
89	0.000178001	2329	2.70279e-15
90	0.000180001	2329	2.09363e-15
91	0.000182001	2329	1.65509e-15
92	0.000184001	2329	1.37524e-15
93	0.000186001	2329	1.22339e-15
94	0.000188001	2329	1.17562e-15
95	0.000190001	2329	1.22339e-15
96	0.000192001	2329	1.37524e-15
97	0.000194001	2329	1.65509e-15
98	0.000196001	2329	2.09363e-15
99	0.000198001	2329	2.70279e-15
100	0.000200001	19300	3.4335e-15
101	0.000202001	19300	4.1653e-15
102	0.000204001	19300	4.77797e-15
103	0.000206001	19300	5.22323e-15
104	0.000208001	19300	5.51454e-15
105	0.000210001	19300	5.68516e-15
106	0.000212001	19300	5.76311e-15
107	0.000214001	19300	5.76311e-15
108	0.000216001	19300	5.68516e-15
109	0.000218001	19300	5.51454e-15
110	0.000220001	19300	5.22323e-15
111	0.000222001	19300	4.77797e-15
112	0.000224001	19300	4.1653e-15
113	0.000226001	2329	3.4335e-15
114	0.000228001	2329	2.70279e-15
115	0.000230001	2329	2.09363e-15
116	0.000232001	2329	1.65509e-15
117	0.000234001	2329	1.37524e-15
118	0.000236001	2329	1.22339e-15
119	0.000238001	2329	1.17562e-15
120	0.000240001	2329	1.22339e-15
121	0.000242001	2329	1.37524e-15
122	0.000244001	2329	1.65509e-15
123	0.000246001	2329	2.09363e-15
124	0.000248001	2329	2.70279e-15
125	0.000250001	19300	3.4335e-15
126	0.000252001	19300	4.1653e-15
127	0.000254001	19300	4.77797e-15
128	0.000256001	19300	5.22323e-15
129	0.000258001	19300	5.51454e-15
130	0.000260001	19300	5.68516e-15
131	0.000262001	19300	5.76311e-15
132	0.000264001	19300	5.76311e-15
133	0.000266001	19300	5.68516e-15
134	0.000268001	19300	5.51454e-15
135	0.000270001	19300	5.22323e-15
136	0.000272001	19300	4.77797e-15
137	0.000274001	19300	4.1653e-15
138	0.000276001	2329	3.4335e-15
139	0.000278001	2329	2.70279e-15
140	0.000280001	2329	2.09363e-15
141	0.000282001	2329	1.65509e-15
142	0.000284001	2329	1.37524e-15
143	0.000286001	2329	1.22339e-15
144	0.000288001	2329	1.17562e-15
145	0.000290001	2329	1.22339e-15
146	0.000292001	2329	1.37524e-15
147	0.000294001	2329	1.65509e-15
148	0.000296001	2329	2.09363e-15
149	0.000298001	2329	2.70279e-15
150	0.000300002	19300	3.4335e-15
151	0.000302002	19300	4.1653e-15
152	0.000304002	19300	4.77797e-15
153	0.000306002	19300	5.22323e-15
154	0.000308002	19300	5.51454e-15
155	0.000310002	19300	5.68516e-15
156	0.000312002	19300	5.76311e-15
157	0.000314002	19300	5.76311e-15
158	0.000316002	19300	5.68516e-15
159	0.000318002	19300	5.51454e-15
160	0.000320002	19300	5.22323e-15
161	0.000322002	19300	4.77797e-15
162	0.000324002	19300	4.1653e-15
163	0.000326002	2329	3.4335e-15
164	0.000328002	2329	2.70279e-15
165	0.000330002	2329	2.09363e-15
166	0.000332002	2329	1.65509e-15
167	0.000334002	2329	1.37524e-15
168	0.000336002	2329	1.22339e-15
169	0.000338002	2329	1.17562e-15
170	0.000340002	2329	1.22339e-15
171	0.000342002	2329	1.37524e-15
172	0.000344002	2329	1.65509e-15
173	0.000346002	2329	2.09363e-15
174	0.000348002	2329	2.70279e-15
175	0.000350002	19300	3.4335e-15
176	0.000352002	19300	4.1653e-15
177	0.000354002	19300	4.77797e-15
178	0.000356002	19300	5.22323e-15
179	0.000358002	19300	5.51454e-15
180	0.000360002	19300	5.68516e-15
181	0.000362002	19300	5.76311e-15
182	0.000364002	19300	5.76311e-15
183	0.000366002	19300	5.68516e-15
184	0.000368002	19300	5.51454e-15
185	0.000370002	19300	5.22323e-15
186	0.000372002	19300	4.77795e-15
187	0.000374002	19300	4.16528e-15
188	0.000376002	2329	3.43347e-15
189	0.000378002	2329	2.70274e-15
190	0.000380002	2329	2.09355e-15
191	0.000382002	2329	1.65496e-15
192	0.000384002	2329	1.37505e-15
193	0.000386002	2329	1.22309e-15
194	0.000388002	2329	1.17515e-15
195	0.000390002	2329	1.22266e-15
196	0.000392002	2329	1.3741e-15
197	0.000394002	2329	1.65329e-15
198	0.000396002	2329	2.09081e-15
199	0.000398002	2329	2.69836e-15
200	0.000400002	19300	3.42651e-15
201	0.000402002	19300	4.15425e-15
202	0.000404002	19300	4.76048e-15
203	0.000406002	19300	5.19546e-15
204	0.000408002	19300	5.47035e-15
205	0.000410002	19300	5.61475e-15
206	0.000412002	19300	5.65094e-15
207	0.000414002	19300	5.58495e-15
208	0.000416002	19300	5.4046e-15
209	0.000418002	19300	5.08098e-15
210	0.000420002	19300	4.57801e-15
211	0.000422002	19300	3.8812e-15
212	0.000424002	19300	3.04549e-15
